Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]",
12.11.2025,9:18:35.187,25.829,28.179,20.775,2.946,250.0,250.0,79.989,39.489,8.903,74.034,51.198,31.750,19.448,31.361,85.829,17.988,67.841,6.539,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:36.187,16.313,26.347,18.990,2.909,250.0,250.0,79.757,23.931,8.856,74.841,51.677,32.045,19.632,31.656,7.123,0.767,6.356,6.361,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:37.187,21.750,27.580,20.192,2.940,250.0,250.0,83.768,51.658,8.832,53.332,38.439,23.833,14.606,23.541,7.191,0.728,6.463,339.619,0.000,0.000,2.250,0.000,125.0,
12.11.2025,9:18:38.186,16.313,26.788,19.359,2.983,250.0,250.0,80.336,35.998,8.855,75.552,52.098,32.314,19.784,31.925,66.467,11.369,55.098,6.514,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:39.185,9.516,25.721,18.392,2.916,250.0,250.0,80.008,23.745,8.889,74.076,51.213,31.760,19.453,31.371,7.149,0.785,6.364,6.386,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:40.197,16.313,26.535,19.210,2.911,250.0,250.0,83.537,28.376,8.890,71.213,49.469,30.674,18.795,30.297,34.045,10.860,23.185,6.327,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:41.195,25.829,28.047,20.651,2.932,250.0,250.0,80.067,24.221,8.868,75.929,52.364,32.474,19.890,32.085,7.107,0.721,6.386,6.386,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:42.208,20.391,27.329,19.964,2.918,250.0,250.0,83.531,21.239,8.829,64.602,45.379,28.140,17.239,27.799,7.040,0.713,6.327,6.327,0.000,0.000,0.500,0.000,125.0,
12.11.2025,9:18:43.203,16.313,27.249,19.857,2.928,250.0,250.0,80.564,24.298,8.890,76.181,52.516,32.560,19.956,32.171,7.146,0.734,6.412,6.412,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:44.200,16.313,25.364,18.087,2.881,250.0,250.0,80.770,23.800,8.843,74.420,51.394,31.865,19.529,31.488,7.058,0.715,6.343,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:45.202,39.422,28.720,21.266,2.967,250.0,250.0,83.803,27.365,8.817,76.424,52.621,32.623,19.998,32.234,22.200,2.962,19.238,6.530,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:46.201,25.829,26.261,18.915,2.924,250.0,250.0,80.703,24.266,8.842,76.195,52.504,32.560,19.944,32.158,7.058,0.715,6.343,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:47.199,16.313,27.698,20.283,2.981,250.0,250.0,84.626,44.922,8.915,70.807,49.228,30.529,18.699,30.152,117.094,33.469,83.625,6.699,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:48.198,24.469,24.911,17.612,2.896,250.0,250.0,80.630,24.368,8.882,76.470,52.714,32.686,20.028,32.285,7.112,0.726,6.386,6.386,0.000,0.000,2.125,0.000,125.0,
12.11.2025,9:18:49.199,21.750,26.629,19.296,2.891,250.0,250.0,84.012,23.184,8.892,72.006,49.973,30.984,18.989,30.619,7.031,0.713,6.318,6.318,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:50.196,20.391,25.288,17.989,2.892,250.0,250.0,79.944,45.705,8.805,75.515,52.073,32.284,19.789,31.895,114.993,30.763,84.230,6.700,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:51.195,20.391,25.512,18.190,2.896,250.0,250.0,80.443,24.347,8.783,76.518,52.658,32.655,20.003,32.254,7.118,0.765,6.353,6.361,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:52.206,13.594,26.357,19.042,2.888,250.0,250.0,83.858,24.153,8.819,75.749,52.217,32.381,19.836,31.992,7.074,0.722,6.352,6.386,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:53.206,17.672,26.963,19.617,2.912,250.0,250.0,82.059,23.869,8.805,74.530,51.469,31.914,19.555,31.525,7.275,0.736,6.539,6.343,0.000,0.000,0.000,2.500,125.0,
12.11.2025,9:18:54.205,17.672,27.137,19.836,2.885,250.0,250.0,82.059,23.869,8.805,74.530,51.469,31.914,19.555,31.525,7.275,0.736,6.539,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:55.202,25.829,30.651,23.261,2.940,250.0,250.0,80.385,24.040,8.768,75.303,51.921,32.188,19.733,31.799,7.143,0.723,6.420,6.403,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:56.202,16.313,26.870,19.450,2.982,250.0,250.0,83.795,24.096,8.940,75.451,52.095,32.307,19.788,31.919,7.058,0.715,6.343,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:57.202,13.594,25.067,17.724,2.908,250.0,250.0,80.790,24.105,8.951,75.362,52.045,32.275,19.770,31.874,7.184,0.780,6.404,6.403,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:58.196,13.594,25.067,17.724,2.908,250.0,250.0,80.453,24.147,8.950,75.580,52.178,32.359,19.819,31.970,7.123,0.770,6.353,6.369,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:18:59.203,29.907,30.506,22.771,3.231,250.0,250.0,81.025,18.385,8.821,53.240,38.404,23.815,14.589,23.534,7.556,0.762,6.794,6.335,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:0.205,23.110,29.572,22.025,3.109,250.0,250.0,80.917,47.976,8.793,76.269,52.524,32.569,19.955,32.181,125.329,34.469,90.860,6.811,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:1.207,21.750,29.383,22.041,2.928,250.0,250.0,80.591,24.588,8.875,77.268,53.183,32.981,20.202,32.580,7.196,0.789,6.407,6.403,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:2.198,17.672,24.550,17.204,2.907,250.0,250.0,83.076,44.665,8.818,70.890,49.240,30.536,18.704,30.159,115.918,32.555,83.363,6.463,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:3.200,16.313,25.512,18.210,2.862,250.0,250.0,78.445,22.739,8.819,70.299,48.868,30.296,18.572,29.932,7.106,0.720,6.386,6.386,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:4.195,23.110,25.107,17.806,2.859,250.0,250.0,78.166,22.990,8.827,71.289,49.466,30.676,18.790,30.312,7.090,0.729,6.361,6.361,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:5.194,16.313,22.911,15.670,2.855,250.0,250.0,78.496,23.180,8.845,72.007,49.937,30.965,18.972,30.588,7.066,0.714,6.352,6.352,0.001,0.000,0.000,0.000,125.0,
12.11.2025,9:19:6.195,17.672,25.703,18.344,2.921,250.0,250.0,78.602,23.075,8.854,71.626,49.708,30.824,18.884,30.447,7.039,0.712,6.327,6.327,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:7.199,29.907,26.705,19.366,2.922,250.0,250.0,81.935,44.536,8.830,70.172,48.796,30.253,18.543,29.888,18.165,4.520,13.645,202.547,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:8.202,16.313,25.685,18.325,2.890,250.0,250.0,78.482,44.798,8.831,70.793,49.178,30.487,18.691,30.122,116.570,32.934,83.636,6.743,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:9.202,24.469,23.910,16.658,2.874,250.0,250.0,78.408,22.837,8.772,70.780,49.122,30.458,18.664,30.093,7.066,0.714,6.352,6.352,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:10.208,17.672,23.762,16.463,2.866,250.0,250.0,78.141,22.647,8.793,70.068,48.700,30.190,18.510,29.825,7.031,0.713,6.318,6.318,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:11.199,19.032,26.865,19.586,2.858,250.0,250.0,77.962,22.674,8.855,70.104,48.764,30.243,18.521,29.878,7.030,0.712,6.318,6.318,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:12.201,25.829,24.978,17.672,2.867,250.0,250.0,74.448,22.531,8.867,69.562,48.430,30.033,18.397,29.668,7.022,0.712,6.310,6.310,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:13.195,24.469,26.197,18.961,2.858,250.0,250.0,71.969,22.778,8.794,70.565,49.006,30.393,18.613,30.028,7.031,0.713,6.318,6.318,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:14.202,19.032,27.262,19.967,2.869,250.0,250.0,76.393,22.629,8.755,70.044,48.663,30.177,18.486,29.812,7.022,0.712,6.310,6.310,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:15.205,23.110,25.472,18.208,2.849,250.0,250.0,73.933,22.608,8.781,69.922,48.615,30.137,18.478,29.772,7.030,0.712,6.318,6.318,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:16.203,19.032,26.723,19.429,2.895,250.0,250.0,74.618,26.837,8.816,68.938,48.010,29.766,18.244,29.413,29.422,8.884,20.538,6.335,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:17.198,23.110,24.883,17.460,2.979,250.0,250.0,61.131,23.759,8.915,74.172,51.290,31.799,19.491,31.410,7.081,0.776,6.305,6.352,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:18.202,23.110,28.432,20.967,3.005,250.0,250.0,82.312,50.813,8.924,87.882,59.732,37.041,22.691,36.592,7.486,0.794,6.692,240.299,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:19.201,17.672,25.774,18.423,2.930,250.0,250.0,81.837,24.304,9.025,76.075,52.543,32.581,19.962,32.192,7.138,0.783,6.355,6.386,0.000,0.000,0.000,2.125,125.0,
12.11.2025,9:19:20.200,21.750,26.569,19.147,2.960,250.0,250.0,83.225,27.476,8.924,74.819,51.689,32.058,19.631,31.670,24.825,6.585,18.240,6.318,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:21.196,17.672,26.474,19.176,2.919,250.0,250.0,80.912,23.816,8.893,74.315,51.370,31.855,19.515,31.478,7.165,0.776,6.389,6.403,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:22.226,16.313,25.639,18.206,2.937,250.0,250.0,80.308,22.191,8.822,68.250,47.643,29.543,18.100,29.178,7.022,0.712,6.310,6.327,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:23.211,17.672,27.100,19.742,2.926,250.0,250.0,83.220,47.611,8.833,75.122,51.839,32.144,19.695,31.755,125.042,34.525,90.517,6.642,0.001,0.000,0.000,2.250,125.0,
12.11.2025,9:19:24.213,27.188,27.911,20.525,2.948,250.0,250.0,80.182,23.511,8.807,73.356,50.702,31.444,19.258,31.068,7.057,0.714,6.343,6.361,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:25.213,12.235,28.750,21.370,2.945,250.0,250.0,83.589,38.056,8.885,76.441,52.692,32.671,20.021,32.282,75.436,14.632,60.804,6.700,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:26.213,28.547,27.723,20.303,2.991,250.0,250.0,80.135,23.785,8.869,74.247,51.308,31.815,19.493,31.426,7.139,0.784,6.355,6.412,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:27.225,16.313,28.158,20.790,2.955,250.0,250.0,79.894,23.862,8.893,74.620,51.557,31.973,19.584,31.584,7.039,0.712,6.327,6.327,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:28.218,23.110,25.632,18.166,3.009,250.0,250.0,83.375,36.528,8.891,74.872,51.716,32.070,19.646,31.681,69.948,12.446,57.502,6.505,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:29.214,17.672,25.690,18.370,2.920,250.0,250.0,80.549,23.890,8.879,74.695,51.583,31.983,19.600,31.606,7.093,0.724,6.369,6.369,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:30.221,24.469,26.741,19.300,2.948,250.0,250.0,79.959,24.226,8.881,76.013,52.434,32.516,19.918,32.115,7.030,0.712,6.318,6.318,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:31.233,17.672,27.080,19.768,2.920,250.0,250.0,84.026,26.091,8.856,76.927,52.972,32.851,20.121,32.450,15.134,1.970,13.164,6.463,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:32.235,39.422,25.480,18.091,2.952,250.0,250.0,80.681,23.901,8.845,74.807,51.631,32.014,19.617,31.638,7.058,0.715,6.343,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:33.237,25.829,26.049,18.676,2.955,250.0,250.0,83.980,36.154,8.823,64.184,45.087,27.964,17.123,27.624,73.745,26.928,46.817,23.246,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:34.240,20.391,25.516,18.084,2.955,250.0,250.0,79.640,23.880,8.829,74.699,51.558,31.970,19.588,31.582,7.097,0.719,6.378,6.378,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:35.236,19.032,28.464,21.077,2.965,250.0,250.0,79.917,23.916,8.851,74.857,51.673,32.039,19.634,31.662,7.053,0.718,6.335,6.335,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:36.236,19.032,26.063,18.715,2.951,250.0,250.0,84.071,47.173,8.818,73.727,50.967,31.604,19.363,31.215,124.662,34.153,90.509,6.709,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:37.236,20.391,26.089,18.663,2.967,250.0,250.0,80.312,24.382,8.783,76.667,52.767,32.722,20.045,32.321,7.079,0.718,6.361,6.361,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:38.234,19.032,27.250,19.795,3.019,250.0,250.0,83.890,47.880,8.797,76.045,52.388,32.486,19.902,32.097,125.147,34.424,90.723,6.794,0.001,0.000,0.000,0.000,125.0,
12.11.2025,9:19:39.240,21.750,28.344,20.931,2.966,250.0,250.0,80.501,24.170,8.846,75.783,52.255,32.401,19.854,32.012,7.086,0.725,6.361,6.378,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:40.239,27.188,26.099,18.710,2.974,250.0,250.0,83.938,48.136,8.942,76.742,52.912,32.810,20.102,32.421,125.318,34.507,90.811,6.794,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:41.234,19.032,26.280,18.935,2.930,250.0,250.0,80.106,24.026,8.964,75.074,51.892,32.183,19.709,31.794,7.107,0.729,6.378,6.429,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:42.234,21.750,28.181,20.728,2.958,250.0,250.0,80.535,23.727,8.974,74.014,51.236,31.768,19.468,31.379,7.049,0.714,6.335,6.335,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:43.246,17.672,25.051,17.768,2.908,250.0,250.0,83.589,46.085,9.014,73.679,51.045,31.656,19.389,31.267,119.045,32.404,86.641,6.709,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:44.251,24.469,26.995,19.655,2.930,250.0,250.0,79.964,23.940,8.932,74.845,51.721,32.068,19.653,31.691,7.067,0.715,6.352,6.361,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:45.250,17.672,29.100,21.618,2.983,250.0,250.0,83.087,19.738,8.858,58.481,41.622,25.808,15.814,25.504,7.482,0.756,6.726,6.327,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:46.261,39.422,26.605,19.265,2.902,250.0,250.0,80.324,13.506,8.768,35.000,27.155,16.838,10.317,16.630,7.022,0.712,6.310,6.310,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:47.253,23.110,27.391,19.922,3.009,250.0,250.0,80.850,24.085,8.904,75.442,52.074,32.285,19.789,31.896,7.058,0.715,6.343,6.343,0.000,0.000,2.125,0.000,125.0,
12.11.2025,9:19:48.253,17.672,24.314,16.896,2.955,250.0,250.0,83.836,47.086,8.835,40.762,30.701,19.034,11.667,18.815,7.408,0.766,6.642,326.229,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:49.252,19.032,26.882,19.571,2.907,250.0,250.0,80.636,24.057,8.927,75.244,51.950,32.207,19.743,31.818,7.140,0.737,6.403,6.403,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:50.257,23.110,27.607,20.201,2.925,250.0,250.0,83.452,24.259,9.029,75.994,52.492,32.551,19.941,32.150,7.050,0.715,6.335,6.335,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:51.258,17.672,28.524,21.171,2.926,250.0,250.0,82.169,43.762,8.930,76.931,53.034,32.891,20.143,32.489,103.232,31.729,71.503,6.743,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:52.269,29.907,27.120,19.788,2.941,250.0,250.0,80.788,24.395,8.892,76.616,52.781,32.729,20.052,32.340,7.087,0.718,6.369,6.369,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:53.267,14.953,25.950,18.573,2.917,250.0,250.0,84.384,19.949,8.869,57.131,40.794,25.297,15.497,24.993,7.039,0.712,6.327,12.828,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:54.264,21.750,26.356,18.952,2.973,250.0,250.0,80.867,45.630,8.918,74.999,51.794,32.114,19.680,31.737,115.117,30.727,84.390,6.828,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:55.256,25.829,30.191,22.748,3.020,250.0,250.0,80.832,24.267,8.892,76.112,52.473,32.532,19.941,32.143,7.107,0.764,6.343,6.361,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:56.264,20.391,26.163,18.748,2.995,250.0,250.0,84.265,27.970,8.905,74.616,51.554,31.963,19.591,31.574,27.467,3.526,23.941,6.565,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:57.283,20.391,28.960,21.486,2.993,250.0,250.0,81.129,24.289,8.952,76.125,52.522,32.563,19.959,32.174,7.116,0.764,6.352,6.361,0.001,0.000,0.000,0.000,125.0,
12.11.2025,9:19:58.281,24.469,25.817,18.486,2.931,250.0,250.0,84.490,24.398,8.942,76.340,52.648,32.643,20.005,32.242,7.316,0.842,6.474,6.530,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:19:59.274,25.829,27.407,19.812,3.120,250.0,250.0,82.661,23.759,8.992,74.108,51.296,31.806,19.490,31.429,7.058,0.715,6.343,6.352,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:0.283,23.110,32.443,24.705,3.268,250.0,250.0,80.615,21.012,8.883,63.594,44.796,27.779,17.017,27.438,7.138,0.803,6.335,6.335,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:1.283,33.985,31.653,24.245,2.980,250.0,250.0,80.887,24.224,8.954,75.811,52.330,32.444,19.886,32.055,7.171,0.774,6.397,6.420,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:2.276,29.907,25.763,18.362,2.935,250.0,250.0,84.212,14.723,8.981,38.893,29.689,18.404,11.285,18.184,7.728,1.002,6.726,6.335,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:3.271,25.829,26.355,18.977,2.961,250.0,250.0,84.394,24.297,9.014,76.038,52.503,32.555,19.948,32.166,7.164,0.775,6.389,6.420,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:4.274,21.750,26.263,18.920,2.934,250.0,250.0,81.576,62.870,9.098,51.276,37.338,23.151,14.187,22.871,17.509,4.581,12.928,435.758,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:5.289,23.110,29.044,21.543,3.006,250.0,250.0,83.301,24.202,9.197,75.460,52.276,32.419,19.857,32.017,7.196,0.790,6.406,6.403,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:6.303,29.907,27.102,19.775,2.942,250.0,250.0,83.254,32.307,8.972,63.846,44.966,27.882,17.084,27.554,60.955,22.742,38.213,10.859,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:7.297,28.547,28.446,21.015,2.954,250.0,250.0,80.553,24.016,8.976,74.962,51.812,32.135,19.677,31.746,7.212,0.780,6.432,6.429,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:8.293,23.110,28.744,21.356,2.992,250.0,250.0,79.648,23.882,8.882,74.685,51.599,31.995,19.604,31.618,7.049,0.714,6.335,6.335,0.000,0.000,2.125,2.375,125.0,
12.11.2025,9:20:9.309,27.188,28.052,20.698,2.953,250.0,250.0,83.598,23.928,8.916,74.744,51.652,32.032,19.620,31.643,7.150,0.769,6.381,6.378,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:10.308,21.750,28.726,21.353,2.936,250.0,250.0,84.239,47.697,8.950,74.986,51.816,32.137,19.679,31.748,125.422,34.463,90.959,6.811,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:11.304,25.829,28.669,21.282,2.961,250.0,250.0,81.052,24.329,8.943,76.303,52.635,32.642,19.993,32.253,7.078,0.717,6.361,6.361,0.000,0.000,0.000,2.250,125.0,
12.11.2025,9:20:12.312,27.188,28.607,21.167,2.958,250.0,250.0,84.217,36.687,8.998,73.926,51.182,31.740,19.442,31.351,71.869,12.581,59.288,6.497,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:13.313,31.266,26.934,19.561,2.948,250.0,250.0,81.299,24.542,9.085,76.974,53.157,32.957,20.200,32.556,7.067,0.715,6.352,6.361,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:14.316,25.829,27.545,20.182,2.938,250.0,250.0,84.884,24.040,8.999,75.090,51.907,32.195,19.712,31.806,7.152,0.780,6.372,6.386,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:15.309,24.469,29.850,22.431,2.989,250.0,250.0,82.459,24.032,9.000,75.073,51.905,32.189,19.716,31.800,7.135,0.771,6.364,6.369,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:16.314,29.907,30.605,23.215,2.958,250.0,250.0,83.828,47.901,8.893,75.948,52.388,32.486,19.902,32.085,125.240,34.554,90.686,6.828,0.000,0.000,0.375,0.000,125.0,
12.11.2025,9:20:17.315,17.672,26.620,19.192,2.975,250.0,250.0,81.177,24.279,8.821,76.148,52.472,32.541,19.931,32.140,7.172,0.783,6.389,6.394,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:18.314,19.032,25.714,18.412,2.877,250.0,250.0,80.873,22.576,8.871,69.585,48.446,30.039,18.407,29.686,7.171,0.725,6.446,6.386,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:19.318,23.110,26.227,18.912,2.853,250.0,250.0,78.539,22.555,8.894,69.559,48.457,30.050,18.407,29.685,7.078,0.717,6.361,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:20.305,19.032,25.384,18.095,2.872,250.0,250.0,79.060,44.806,8.904,97.026,65.373,40.528,24.845,40.042,82.442,28.537,53.905,6.463,0.000,0.000,2.125,0.000,125.0,
12.11.2025,9:20:21.311,24.469,26.194,18.848,2.872,250.0,250.0,81.474,25.111,8.781,61.145,43.195,26.785,16.410,26.469,30.445,9.179,21.266,7.436,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:22.308,27.188,25.861,18.610,2.876,250.0,250.0,77.868,31.535,8.797,70.022,48.682,30.192,18.490,29.827,51.429,7.245,44.184,6.480,0.000,0.000,1.000,0.000,125.0,
12.11.2025,9:20:23.306,16.313,26.889,19.551,2.888,250.0,250.0,78.145,22.354,8.819,68.863,47.969,29.742,18.227,29.390,7.095,0.717,6.378,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:24.315,35.344,25.661,18.396,2.867,250.0,250.0,77.973,22.364,8.796,68.966,48.021,29.781,18.240,29.416,7.049,0.714,6.335,6.327,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:25.314,20.391,28.760,21.251,2.954,250.0,250.0,81.320,22.403,8.831,68.950,48.036,29.782,18.254,29.429,7.173,0.727,6.446,6.403,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:26.318,17.672,26.623,19.373,2.869,250.0,250.0,78.263,44.431,8.832,69.536,48.395,30.005,18.390,29.652,116.458,33.112,83.346,6.582,0.000,0.000,0.125,0.000,125.0,
12.11.2025,9:20:27.305,35.344,25.576,18.207,2.925,250.0,250.0,72.161,22.513,8.904,69.206,48.229,29.903,18.326,29.551,7.350,0.743,6.607,6.310,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:28.310,33.985,26.751,19.482,2.845,250.0,250.0,71.726,22.257,8.879,68.500,47.791,29.635,18.156,29.271,7.011,0.709,6.302,6.318,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:29.307,24.469,25.977,18.700,2.853,250.0,250.0,74.332,22.270,8.915,68.472,47.786,29.632,18.154,29.280,7.058,0.723,6.335,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:30.316,25.829,27.875,20.613,2.852,250.0,250.0,74.492,22.457,8.844,69.258,48.221,29.898,18.323,29.546,7.052,0.725,6.327,6.378,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:31.316,24.469,25.871,18.561,2.864,250.0,250.0,74.594,13.710,8.782,35.195,27.275,16.909,10.366,16.714,7.539,0.762,6.777,6.777,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:32.315,23.110,25.412,18.152,2.884,250.0,250.0,71.268,22.456,8.842,69.280,48.253,29.915,18.338,29.550,7.031,0.713,6.318,6.318,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:33.312,20.391,24.806,17.345,3.014,250.0,250.0,64.146,23.372,8.816,72.802,50.385,31.249,19.136,30.872,7.059,0.716,6.343,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:34.311,23.110,28.036,20.644,2.960,250.0,250.0,79.621,23.707,8.855,74.047,51.193,31.742,19.451,31.353,7.049,0.714,6.335,6.335,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:35.306,17.672,28.160,20.631,3.036,250.0,250.0,83.367,39.622,8.902,74.926,51.755,32.089,19.666,31.700,85.188,29.138,56.050,6.802,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:36.315,19.032,29.279,21.783,3.037,250.0,250.0,80.469,23.759,8.942,74.161,51.301,31.814,19.487,31.425,7.058,0.715,6.343,6.343,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:37.313,14.953,28.706,21.359,2.952,250.0,250.0,83.739,16.808,8.957,47.467,34.924,21.657,13.267,21.400,7.040,0.713,6.327,6.327,0.000,0.000,0.000,0.000,125.0,
12.11.2025,9:20:38.314,27.188,25.193,17.787,2.935,250.0,250.0,80.622,23.955,8.918,74.865,51.726,32.077,19.649,31.688,7.118,0.732,6.386,6.386,0.001,0.000,0.000,0.000,125.0,
12.11.2025,9:20:39.313,24.469,28.536,21.159,2.964,250.0,250.0,83.477,21.442,8.869,65.355,45.859,28.435,17.424,28.095,7.030,0.712,6.318,6.318,0.000,0.000,0.000,0.000,125.0,
